Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-FAM-HOUSING-1","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Housing-1-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1A-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-HOUSING","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Housing-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1B-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Testpointbinder-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Testpointbinder-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1C-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Balancingvalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Balancingvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1D-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-GENERIC","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Generic-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1E-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-HOUSING-3","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Housing-3-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E1F-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-MEQ-2764 - Chiller - YZ - 3D Drawings (003)","Mechanical Equipment","MHT-ME-MEQ-Mht-Me-Meq-2764-Chiller-Yz-3D-Drawings-003-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E20-Autodesk-Revit-Db-Familysymbol","",""
"MHT-EL-LD-Lighting Devices","Lighting Devices","MHT-EL-LD-Mht-El-Ld-Lighting-Devices-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E21-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Y","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Y-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E23-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Chiller-Centrifugal","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Chiller-Centrifugal-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E24-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Motorizedvalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Motorizedvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E25-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Motorizedvalve-NO-NC","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Motorizedvalve-No-Nc-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E26-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Valve Drain","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Valve-Drain-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E27-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Reducer","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Reducer-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E28-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Balancing-Valve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Balancing-Valve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E29-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-CheckValve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Checkvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E2A-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Pump Symbol","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Pump-Symbol-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E2B-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-M-GENERIC-LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-M-Generic-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E2C-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-FAM","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Fam-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E2D-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-upwarddischargeexhaustfan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Upwarddischargeexhaustfan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E2E-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-AT-01","Air Terminals","MHT-ME-AT-RA-DN600-DN600","","missing_shape"
"MHT-ME-AT-02","Air Terminals","MHT-ME-AT-RA-DN600-01","DUP","missing_shape"
"MHT-ME-AT-03","Air Terminals","MHT-ME-AT-DN42","","missing_system;missing_shape"
"MHT-ME-AT-04","Air Terminals","MHT-ME-AT-SA-DN50","","missing_shape"
"MHT-ME-AT-05","Air Terminals","MHT-ME-AT-SA-DN300","","missing_shape"
"MHT-ME-AT-06","Air Terminals","MHT-ME-AT-DN200","","missing_system;missing_shape"
"MHT-ME-AT-07","Air Terminals","MHT-ME-AT-RAD-DN600","","missing_shape"
"MHT-ME-AT-08","Air Terminals","MHT-ME-AT-SUPPLY-DN8","","missing_shape"
"MHT-ME-AT-09","Air Terminals","MHT-ME-AT-RA-DN300","","missing_shape"
"MHT-ME-AT-10","Air Terminals","MHT-ME-AT-RA-DN600-02","DUP","missing_shape"
"MHT-ME-AT-11","Air Terminals","MHT-ME-AT-RETURN-DN45-DN45","","missing_shape"
"MHT-ME-AT-12","Air Terminals","MHT-ME-AT-RETURN-DN45","","missing_shape"
"MHT-ME-AT-13","Air Terminals","MHT-ME-AT-RA-DN1000","","missing_shape"
"MHT-ME-AT-14","Air Terminals","MHT-ME-AT-SUPPLY-DN150","","missing_shape"
"MHT-ME-AT-15","Air Terminals","MHT-ME-AT-EXHAUST-DN50","","missing_shape"
"MHT-ME-AT-16","Air Terminals","MHT-ME-AT-RA-DN50","","missing_shape"
"MHT-ME-AT-17","Air Terminals","MHT-ME-AT-DN23-DN23","","missing_system;missing_shape"
"MHT-ME-AT-18","Air Terminals","MHT-ME-AT-SUPPLY-DN45","","missing_shape"
"MHT-ME-AT-19","Air Terminals","MHT-ME-AT-DN23","","missing_system;missing_shape"
"MHT-ME-MEQ-ACB","Mechanical Equipment","MHT-ME-MEQ-Mht-Me-Meq-Acb-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E45-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Balancing Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Balancing-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Rectangular - Simple-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Damper-Rectangular-Simple-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Motorised-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Smoke-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Volume-Control-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Pressed Bend - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Pressed-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Pressed Bend - Slip Joint","Duct Fittings","MHT-ME-DF-Round-Tee-SlipJoint-DN150","",""
"MHT-ME-DF-Round Segmented Bend - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Segmented-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Segmented Bend - Slip Joint","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Segmented-Bend-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-FAM-Balancing Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Balancing-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Motorised-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Non-Return Back-Draught Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Non-Return-Back-Draught-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Smoke-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Round-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Volume-Control-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-AT-20","Air Terminals","MHT-ME-AT-SUPPLY-DN102","",""
"MHT-ME-FAM-Coupling - Generic-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Coupling-Generic-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E58-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Tee - Generic-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Tee-Generic-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E59-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Transition - Generic-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Transition-Generic-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E5A-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-DF-Takeoff-Round-Damper","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Takeoff-Round-Damper","","missing_shape;missing_fitting"
"MHT-ME-AT-21","Air Terminals","MHT-ME-AT-SUPPLY-DN1200","","missing_shape"
"MHT-ME-FAM-Fire-Smoke","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Smoke","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-FreeSize&System","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Freesize-System","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Multi-Category Tags","Multi-Category Tags","MHT-ME-FAM-Mht-Me-Fam-Multi-Category-Tags-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E5F-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-DetItem-Arrow-Airflow","Detail Items","MHT-ME-FAM-Mht-Me-Fam-Detitem-Arrow-Airflow-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E60-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-AccessPanel-FB","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Accesspanel-Fb","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Level Head - Triangle","Level Heads","MHT-ME-FAM-Mht-Me-Fam-Level-Head-Triangle-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E62-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-DF-Duct-Rectangular-Elbow-Radius","Duct Fittings","MHT-ME-DF-Rect-Elbow-DN200","",""
"MHT-ME-DF-Duct-Rectangular-Tap-Shoe","Duct Fittings","MHT-ME-DF-Rect-Tee-DN200","",""
"MHT-ME-DF-Duct-Rectangular-Transition-Length","Duct Fittings","MHT-ME-DF-Rect-Tee-DN250","",""
"MHT-ME-DF-Duct-Rectangular-Union","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Rectangular-Union","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Transition-Rectangular to Round-Length","Duct Fittings","MHT-ME-DF-Round-Tee-DN200-02","DUP",""
"MHT-ME-DF-Rectangular - Oval Transformation - Flanged-02","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rectangular-Oval-Transformation-Flanged-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular-EndCap","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rectangular-Endcap","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval - Round Transformation - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Oval-Round-Transformation-Flanged","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Oval Eccentric Taper - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Oval-Eccentric-Taper-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Segmented Bend - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Oval-Segmented-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Shoe Cross - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Oval-Shoe-Cross-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Square Tee - Flanged","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Oval-Square-Tee-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Elbow-Mitred","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Rectangular-Elbow-Mitred","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Radius-Elbow-Reducing","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Rectangular-Radius-Elbow-Reducing","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Tap-Square","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Rectangular-Tap-Square","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct-Round-Tap","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Round-Tap","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct-Round-Tap-Shoe","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Round-Tap-Shoe","","missing_shape;missing_fitting"
"MHT-ME-AT-22","Air Terminals","MHT-ME-AT-SAD-DN600","","missing_shape"
"MHT-ME-AT-23","Air Terminals","MHT-ME-AT-RA-DN1200","","missing_shape"
"MHT-ME-FAM-Penetration","Detail Items","MHT-ME-FAM-Mht-Me-Fam-Penetration-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E78-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-DF-Duct Shoe-01","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Shoe-01","","missing_shape;missing_fitting"
"MHT-ME-FAM-01-01","Level Heads","MHT-ME-FAM-Mht-Me-Fam-01-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E7A-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-GM-MEPPenetration-mod","Generic Models","MHT-ME-GM-Mht-Me-Gm-Meppenetration-Mod-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E7B-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Generic Model Tags","Generic Model Tags","MHT-ME-FAM-Mht-Me-Fam-Generic-Model-Tags-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E7D-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Wall PIPE Peno Tag","Generic Model Tags","MHT-ME-FAM-Mht-Me-Fam-Wall-Pipe-Peno-Tag-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E7F-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-B1-Vertical","Title Blocks","MHT-ME-FAM-Mht-Me-Fam-B1-Vertical-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E80-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-B1-Vertical-2","Title Blocks","MHT-ME-FAM-Mht-Me-Fam-B1-Vertical-2-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E81-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-B1.1-Vertical","Title Blocks","MHT-ME-FAM-Mht-Me-Fam-B1-1-Vertical-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E82-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-GRILLE TYPE A","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Grille-A-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E83-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-DF-rec- Radius Elbow-Adjustable Radius","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rec-Radius-Elbow-Adjustable-Radius","","missing_shape;missing_fitting"
"MHT-ME-DF-45° Rectangular Shoe Branch","Duct Fittings","MHT-ME-DF-Mht-Me-Df-45-Rectangular-Shoe-Branch","","missing_shape;missing_fitting"
"MHT-ME-FAM-Arrow Supply","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Arrow-Supply-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E88-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Arrow-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Arrow-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E89-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Duct Accessory Tags","Duct Accessory Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Accessory-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Attenuator Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-Mht-Me-Fam-Attenuator-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-ATTENUATOR-RECTANGULAR","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Attenuator-Rectangular","","missing_shape;missing_fitting;missing_size"
"MHT_ME_ANN_B1_VERTICAL","Title Blocks","MHT-ME-FAM-Mht-Me-Ann-B1-Vertical-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E95-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-01-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-01-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E96-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Bottom Elevation Duct Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Bottom-Elevation-Duct-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Bubble-Note","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Bubble-Note-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E98-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Cap - Brazed - CU","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Cap-Brazed-Cu-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E99-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-F&R Pipe-Size-01","Pipe Tags","MHT-ME-FAM-Mht-Me-Fam-F-R-Pipe-Size-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E9A-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Continuation Note","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Continuation-Note-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005E9C-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Damper Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-Mht-Me-Fam-Damper-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Detail Break Pipe","Detail Items","MHT-ME-FAM-Mht-Me-Fam-Detail-Break-Pipe-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005E9E-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Duct comment Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Comment-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Tags","Duct Fitting Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Fitting-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Number Tag-RISER","Duct Fitting Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Fitting-Number-Tag-Riser","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Number Tag-Long","Duct Fitting Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Fitting-Number-Tag-Long","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag 2","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Length-Tag-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag-1","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Length-Tag-1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag-01","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Length-Tag-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag1","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Length-Tag1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-ROTATION.Long","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Number-Tag-Rotation-Long","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Number-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-RISER R1","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Number-Tag-Riser-R1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-RISER","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Number-Tag-Riser","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct Shoe-02","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Duct-Shoe-02","","missing_shape;missing_fitting"
"MHT-ME-FAM-Duct Size Tag 2","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Size-Tag-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag 3","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Size-Tag-3","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag 4","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Size-Tag-4","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Size-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag1","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Size-Tag1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-BL+RL Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Bl-Rl-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-AFL Tag","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Afl-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-MEQ-11.3.4","Mechanical Equipment","MHT-ME-MEQ-Mht-Me-Meq-11-3-4-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ebd-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Elbow - Brazed - CU","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Elbow-Brazed-Cu-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ece-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Elbow - Brazed - CU1","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Elbow-Brazed-Cu1-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ecf-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-DF-Endcap-Rectangular","Duct Fittings","MHT-ME-DF-Rect-Tee-Lr-DN200","",""
"MHT-ME-FAM-Equipment Tags","Mechanical Equipment Tags","MHT-ME-FAM-Mht-Me-Fam-Equipment-Tags-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ed1-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Equipment Tag-Long1","Mechanical Equipment Tags","MHT-ME-FAM-Mht-Me-Fam-Equipment-Tag-Long1-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ed2-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Equipment Tag-Long-Symbol","Mechanical Equipment Tags","MHT-ME-FAM-Mht-Me-Fam-Equipment-Tag-Long-Symbol-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ed3-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-MEQ-Fan Coil Industries SA-050V(S)","Mechanical Equipment","MHT-ME-MEQ-Pump-DN1210-UND","",""
"MHT-ME-FAM-FFL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Ffl-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000005Ed5-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Fire Damper Tag","Duct Accessory Tags","MHT-ME-DF-Mht-Me-Fam-Fire-Damper-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper-01","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Damper-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper1","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Damper1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper-100","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Fire-Damper-100","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-Fire Damper-Builders Drawing","Generic Models","MHT-ME-GM-Mht-Me-Gm-Fire-Damper-Builders-Drawing-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ee1-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-GM-Fire Damper-Builders Drawing1","Generic Models","MHT-ME-GM-Mht-Me-Gm-Fire-Damper-Builders-Drawing1-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ee2-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-Air Terminal Tags","Air Terminal Tags","MHT-ME-FAM-Mht-Me-Fam-Air-Terminal-Tags-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000005Ee3-Autodesk-Revit-Db-Familysymbol","","missing_system;missing_size;missing_shape"
